Values below show absolute/relative times spend per server step by the instrumented function.
A total of 1017 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
  - globalstep[1] .....................................  |         1 |      1096 |        10 |   0.0 |   3.8 |   0.0
  - on_dignode[3] .....................................  |         1 |        49 |         5 |   0.0 |   0.3 |   0.0
  - on_player_receive_fields[5] .......................  |         1 |        78 |         5 |   0.0 |   0.2 |   0.0
  - on_dignode[1] .....................................  |         1 |        40 |         5 |   0.0 |   0.1 |   0.0
  - on_placenode[2] ...................................  |         1 |        52 |         3 |   0.0 |   0.3 |   0.0
  - on_player_receive_fields[6] .......................  |         1 |        96 |         4 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[3] .......................  |         1 |        71 |         3 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[4] .......................  |         1 |        25 |         2 |   0.0 |   0.1 |   0.0
 fancy_vend:                                             |         0 |       436 |         2 |   0.0 |   0.7 |   0.0
  - get_staticdata[1] .................................  |         3 |       204 |        34 |   0.0 |   0.2 |   0.0
  - ABM[1] ............................................  |        53 |       109 |        82 |   0.0 |   0.1 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |       129 |         8 |   0.0 |   0.7 |   0.0
  - on_activate[1] ....................................  |        20 |       416 |       145 |   0.0 |   0.4 |   0.1
 mobs_monster:                                           |         0 |      1304 |        17 |   0.0 |   2.1 |   0.0
  - ABM 'mobs_monster:spider spawning' ................  |        14 |       777 |       213 |   0.0 |   1.1 |   0.2
  - ABM 'mobs_monster:mese_monster spawning' ..........  |         9 |       627 |       207 |   0.0 |   0.7 |   0.2
  - on_activate[6] ....................................  |        96 |        96 |        96 |   0.1 |   0.1 |   0.1
  - ABM 'mobs_monster:oerkki spawning' ................  |         4 |       476 |       167 |   0.0 |   0.4 |   0.1
  - on_step[11] .......................................  |        14 |       543 |        67 |   0.0 |   2.1 |   0.3
  - ABM 'mobs_monster:tree_monster spawning' ..........  |        85 |       117 |       101 |   0.1 |   0.1 |   0.1
  - on_step[4] ........................................  |        10 |       230 |        48 |   0.0 |   0.4 |   0.1
  - ABM 'mobs_monster:dungeon_master spawning' ........  |         9 |       390 |       153 |   0.0 |   0.3 |   0.1
  - on_activate[18] ...................................  |        93 |        93 |        93 |   0.1 |   0.1 |   0.1
  - get_staticdata[9] .................................  |        32 |       338 |       185 |   0.0 |   0.5 |   0.3
  - get_staticdata[3] .................................  |         8 |       174 |        91 |   0.0 |   0.1 |   0.1
  - ABM 'mobs_monster:dirt_monster spawning' ..........  |        62 |       198 |       113 |   0.0 |   0.2 |   0.1
  - ABM 'mobs_monster:stone_monster spawning' .........  |         4 |       725 |       126 |   0.0 |   0.5 |   0.1
 advtrains:                                              |       901 |    133853 |      4954 |   0.7 |  97.8 |  17.2
  - globalstep[1] .....................................  |       901 |    133853 |      4951 |   0.6 |  97.8 |  17.2
  - on_dieplayer[1] ...................................  |         7 |         7 |         7 |   0.0 |   0.0 |   0.0
  - on_dignode[1] .....................................  |         5 |        53 |        12 |   0.0 |   0.2 |   0.1
  - LBM 'advtrains:nodedb_on_load_update' .............  |        26 |       736 |       144 |   0.0 |   0.4 |   0.1
  - on_player_receive_fields[1] .......................  |         4 |        39 |         7 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
 mesecons:                                               |         4 |    266603 |      7643 |   0.0 |  89.1 |   9.6
  - globalstep[1] .....................................  |         4 |    266600 |      7631 |   0.0 |  89.1 |   9.6
  - on_dignode[1] .....................................  |        10 |        75 |        25 |   0.0 |   0.5 |   0.1
  - on_placenode[1] ...................................  |         9 |      2192 |        54 |   0.0 |   2.0 |   0.3
  - globalstep[2] .....................................  |         1 |      1174 |         3 |   0.0 |   2.0 |   0.0
 advtrains_luaautomation:                                |         0 |       230 |         2 |   0.0 |   1.9 |   0.0
  - on_punchnode[1] ...................................  |         2 |        36 |         3 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[2] .......................  |        13 |       227 |        49 |   0.0 |   1.8 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |         4 |         2 |   0.0 |   0.0 |   0.0
 ccompass:                                               |         1 |      4340 |       167 |   0.0 |  12.4 |   0.4
  - globalstep[1] .....................................  |         1 |      4340 |       167 |   0.0 |  12.4 |   0.4
  - on_player_receive_fields[1] .......................  |         1 |        43 |         2 |   0.0 |   0.1 |   0.0
 mail:                                                   |         0 |    208026 |       331 |   0.0 |  80.2 |   0.3
  - globalstep[1] .....................................  |         1 |    208026 |       337 |   0.0 |  80.2 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |      1601 |       236 |   0.0 |   4.7 |   0.7
 3d_armor:                                               |         2 |      3505 |        20 |   0.0 |  13.1 |   0.1
  - globalstep[1] .....................................  |         1 |       295 |         2 |   0.0 |   0.5 |   0.0
  - on_dieplayer[1] ...................................  |      3477 |      3477 |      3477 |  13.0 |  13.0 |  13.0
  - on_player_hpchange[1] .............................  |         1 |        46 |         9 |   0.0 |   0.4 |   0.1
  - on_leaveplayer[1] .................................  |         6 |         6 |         6 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         8 |        92 |        15 |   0.0 |   0.4 |   0.1
  - globalstep[2] .....................................  |         1 |       824 |        13 |   0.0 |   4.1 |   0.0
 worldedit_gui:                                          |         0 |       887 |        10 |   0.0 |   2.9 |   0.0
  - on_player_receive_fields[15] ......................  |         1 |        59 |        11 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[20] ......................  |         1 |       425 |        50 |   0.0 |   2.2 |   0.2
  - on_player_receive_fields[9] .......................  |         1 |        47 |        11 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[11] ......................  |         1 |        49 |        10 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[8] .......................  |         1 |        69 |        13 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[5] .......................  |         4 |        47 |        10 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[13] ......................  |         1 |        39 |        12 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[19] ......................  |         1 |        83 |        13 |   0.0 |   0.7 |   0.1
  - on_player_receive_fields[2] .......................  |         1 |        42 |        10 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[17] ......................  |         1 |       597 |        26 |   0.0 |   0.7 |   0.1
  - on_player_receive_fields[7] .......................  |         1 |        39 |         9 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[3] .......................  |         1 |        57 |        10 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[16] ......................  |         1 |        43 |        10 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[12] ......................  |         1 |        34 |        10 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[4] .......................  |         1 |       213 |        22 |   0.0 |   0.7 |   0.1
  - on_player_receive_fields[10] ......................  |         1 |        54 |        10 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[6] .......................  |         1 |        28 |         9 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[14] ......................  |         4 |        49 |        10 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[18] ......................  |         1 |       114 |        15 |   0.0 |   0.2 |   0.0
 lag_warning:                                            |         0 |       112 |         3 |   0.0 |   0.7 |   0.0
  - globalstep[1] .....................................  |         1 |        80 |         1 |   0.0 |   0.7 |   0.0
  - globalstep[2] .....................................  |         1 |       111 |         1 |   0.0 |   0.3 |   0.0
 signs_lib:                                              |         0 |     41987 |       182 |   0.0 |  21.1 |   0.1
  - on_activate[1] ....................................  |       235 |     26278 |      6009 |   0.3 |  13.2 |   4.3
  - LBM 'Restore sign text' ...........................  |       230 |     15709 |      3349 |   0.2 |   7.9 |   2.4
 creative:                                               |         0 |       142 |         1 |   0.0 |   0.7 |   0.0
  - on_placenode[1] ...................................  |         2 |       142 |         8 |   0.0 |   0.7 |   0.0
 controls:                                               |        97 |     66295 |      2928 |   0.0 |  86.0 |   7.8
  - globalstep[1] .....................................  |        97 |     66295 |      2928 |   0.0 |  86.0 |   7.8
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
 smartshop:                                              |         0 |      1412 |         4 |   0.0 |  10.0 |   0.0
  - globalstep[1] .....................................  |         1 |      1412 |         3 |   0.0 |  10.0 |   0.0
  - on_activate[1] ....................................  |       103 |       575 |       339 |   0.0 |   0.5 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |       396 |        14 |   0.0 |   2.3 |   0.1
  - get_staticdata[1] .................................  |         4 |        70 |        40 |   0.0 |   0.1 |   0.0
 vacuum:                                                 |         0 |       246 |         5 |   0.0 |   0.4 |   0.0
  - ABM 'airpump' .....................................  |        44 |       187 |        79 |   0.0 |   0.2 |   0.1
  - ABM 'space vacuum depressurize' ...................  |        38 |       204 |        77 |   0.0 |   0.2 |   0.1
  - on_dignode[1] .....................................  |         5 |        90 |        20 |   0.0 |   0.4 |   0.1
 xp_redo:                                                |         0 |     10287 |       316 |   0.0 |  23.0 |   0.7
  - on_leaveplayer[1] .................................  |        40 |        40 |        40 |   0.1 |   0.1 |   0.1
  - on_craft[2] .......................................  |        14 |      1588 |        74 |   0.0 |   9.9 |   0.4
  - globalstep[3] .....................................  |         1 |       593 |         3 |   0.0 |   3.0 |   0.0
  - on_dieplayer[2] ...................................  |        15 |        15 |        15 |   0.1 |   0.1 |   0.1
  - globalstep[2] .....................................  |         1 |     10285 |       322 |   0.0 |  23.0 |   0.6
  - globalstep[1] .....................................  |         1 |       552 |         5 |   0.0 |   1.9 |   0.0
  - on_dieplayer[1] ...................................  |         8 |         8 |         8 |   0.0 |   0.0 |   0.0
  - on_dignode[2] .....................................  |         2 |        51 |        25 |   0.0 |   0.3 |   0.1
  - on_dignode[1] .....................................  |         2 |       349 |        23 |   0.0 |   2.0 |   0.1
  - on_placenode[1] ...................................  |         3 |       229 |        10 |   0.0 |   1.3 |   0.1
  - on_placenode[2] ...................................  |         8 |      6782 |        73 |   0.0 |  12.2 |   0.3
  - on_craft[1] .......................................  |         3 |       125 |        10 |   0.0 |   0.4 |   0.0
  - on_leaveplayer[2] .................................  |         1 |         1 |         1 |   0.0 |   0.0 |   0.0
 beds:                                                   |         0 |       733 |         0 |   0.0 |   1.1 |   0.0
  - on_leaveplayer[1] .................................  |       733 |       733 |       733 |   1.1 |   1.1 |   1.1
  - on_player_receive_fields[1] .......................  |         1 |        80 |         4 |   0.0 |   0.8 |   0.0
  - on_respawnplayer[1] ...............................  |         1 |         1 |         1 |   0.0 |   0.0 |   0.0
 worldedit_commands:                                     |         0 |        56 |         0 |   0.0 |   0.3 |   0.0
  - on_punchnode[1] ...................................  |         2 |        26 |         4 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
  - on_punchnode[2] ...................................  |         1 |        54 |         4 |   0.0 |   0.3 |   0.0
 default:                                                |        54 |      8209 |       204 |   0.0 |   8.6 |   0.7
  - on_leaveplayer[1] .................................  |         4 |         4 |         4 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |         5 |         1 |   0.0 |   0.0 |   0.0
  - get_staticdata[1] .................................  |        15 |       135 |        35 |   0.0 |   0.2 |   0.1
  - on_leaveplayer[2] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - ABM 'Lava cooling' ................................  |        85 |       167 |       123 |   0.1 |   0.1 |   0.1
  - ABM 'Grass covered' ...............................  |         5 |      5898 |       362 |   0.0 |   1.2 |   0.2
  - globalstep[1] .....................................  |        44 |      2477 |       126 |   0.0 |   7.0 |   0.5
  - on_step[1] ........................................  |         7 |      8115 |        42 |   0.0 |   8.5 |   0.1
  - ABM 'Grow papyrus' ................................  |        15 |       212 |        99 |   0.0 |   0.4 |   0.1
  - on_craft[1] .......................................  |         2 |       313 |        15 |   0.0 |   0.8 |   0.1
  - on_activate[1] ....................................  |        24 |      1371 |       157 |   0.1 |   1.5 |   0.2
  - ABM 'Grass spread' ................................  |         3 |      4246 |       251 |   0.0 |   6.4 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |         4 |         1 |   0.0 |   0.0 |   0.0
  - ABM 'Grow cactus' .................................  |         6 |       202 |        48 |   0.0 |   0.2 |   0.0
-------------------------------------------------------- | --------- | --------- | --------- | ----- | ----- | ------
 total:                                                  |      3415 |    698608 |     45901 | 100.0 | 100.0 | 100.0

