Values below show absolute/relative times spend per server step by the instrumented function.
A total of 284 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
  - on_player_receive_fields[14] ......................  |         6 |        17 |        10 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[18] ......................  |         1 |        50 |        14 |   0.0 |   0.1 |   0.0
 lag_warning:                                            |         0 |       112 |         3 |   0.0 |   0.3 |   0.0
  - globalstep[1] .....................................  |         1 |        48 |         1 |   0.0 |   0.2 |   0.0
  - globalstep[2] .....................................  |         1 |       111 |         2 |   0.0 |   0.3 |   0.0
 signs_lib:                                              |         0 |      9102 |       148 |   0.0 |   8.1 |   0.1
  - on_activate[1] ....................................  |      2602 |      6314 |      4458 |   1.4 |   5.6 |   3.5
  - LBM 'Restore sign text' ...........................  |       247 |      2788 |      1233 |   0.2 |   2.5 |   1.0
 creative:                                               |         0 |       131 |         2 |   0.0 |   0.7 |   0.0
  - on_placenode[1] ...................................  |         2 |       131 |         9 |   0.0 |   0.7 |   0.1
 controls:                                               |       246 |     34086 |      3990 |   0.1 |  73.2 |  11.9
  - globalstep[1] .....................................  |       246 |     34086 |      3990 |   0.1 |  73.2 |  11.9
 smartshop:                                              |         0 |      1412 |         6 |   0.0 |  10.0 |   0.0
  - globalstep[1] .....................................  |         1 |      1412 |         6 |   0.0 |  10.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         1 |         1 |   0.0 |   0.0 |   0.0
 vacuum:                                                 |         0 |       204 |         4 |   0.0 |   0.2 |   0.0
  - ABM 'airpump' .....................................  |        52 |        85 |        64 |   0.0 |   0.1 |   0.1
  - ABM 'space vacuum depressurize' ...................  |        45 |       204 |        76 |   0.0 |   0.1 |   0.1
  - on_dignode[1] .....................................  |         6 |         7 |         6 |   0.0 |   0.1 |   0.0
 xp_redo:                                                |         0 |     10287 |       457 |   0.0 |  13.0 |   0.7
  - on_craft[2] .......................................  |        14 |      1588 |        79 |   0.0 |   9.9 |   0.4
  - on_dieplayer[2] ...................................  |        15 |        15 |        15 |   0.1 |   0.1 |   0.1
  - globalstep[2] .....................................  |         1 |     10285 |       438 |   0.0 |  10.5 |   0.5
  - globalstep[1] .....................................  |         1 |       456 |         5 |   0.0 |   0.8 |   0.0
  - on_dieplayer[1] ...................................  |         8 |         8 |         8 |   0.0 |   0.0 |   0.0
  - on_dignode[2] .....................................  |        19 |        23 |        21 |   0.2 |   0.2 |   0.2
  - on_dignode[1] .....................................  |         4 |         5 |         4 |   0.0 |   0.0 |   0.0
  - on_placenode[1] ...................................  |         3 |        96 |        10 |   0.0 |   0.4 |   0.1
  - on_placenode[2] ...................................  |        11 |      6782 |       137 |   0.0 |  12.2 |   0.4
  - on_craft[1] .......................................  |         3 |       125 |        10 |   0.0 |   0.4 |   0.0
  - globalstep[3] .....................................  |         1 |       476 |         4 |   0.0 |   3.0 |   0.0
 beds:                                                   |         0 |         2 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - on_respawnplayer[1] ...............................  |         1 |         1 |         1 |   0.0 |   0.0 |   0.0
 worldedit_commands:                                     |         0 |        10 |         0 |   0.0 |   0.0 |   0.0
  - on_punchnode[1] ...................................  |         2 |         7 |         3 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - on_punchnode[2] ...................................  |         1 |         7 |         2 |   0.0 |   0.0 |   0.0
 default:                                                |        54 |      2649 |       178 |   0.0 |   7.5 |   0.6
  - on_player_receive_fields[2] .......................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - get_staticdata[1] .................................  |        24 |        24 |        24 |   0.1 |   0.1 |   0.1
  - ABM 'Grass covered' ...............................  |         9 |      2416 |       411 |   0.0 |   0.6 |   0.2
  - globalstep[1] .....................................  |        45 |      2477 |       135 |   0.0 |   7.0 |   0.5
  - on_step[1] ........................................  |         7 |       293 |        20 |   0.0 |   1.3 |   0.1
  - ABM 'Grow papyrus' ................................  |        26 |       124 |        66 |   0.0 |   0.1 |   0.0
  - on_craft[1] .......................................  |         2 |       102 |         9 |   0.0 |   0.4 |   0.0
  - on_activate[1] ....................................  |        26 |        26 |        26 |   0.2 |   0.2 |   0.2
  - ABM 'Grass spread' ................................  |         6 |       248 |       120 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |         4 |         1 |   0.0 |   0.0 |   0.0
  - ABM 'Grow cactus' .................................  |        11 |        15 |        13 |   0.0 |   0.0 |   0.0
-------------------------------------------------------- | --------- | --------- | --------- | ----- | ----- | ------
 total:                                                  |      3971 |    437051 |     46496 | 100.0 | 100.0 | 100.0

