Values below show absolute/relative times spend per server step by the instrumented function.
A total of 451523 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
  - on_joinplayer[3] ..................................  |         7 |       349 |        16 |   0.0 |   0.2 |   0.0
  - globalstep[1] .....................................  |         1 |     86745 |       119 |   0.0 |  75.6 |   0.2
  - on_joinplayer[2] ..................................  |       179 |     28572 |      2049 |   0.1 |  18.7 |   1.6
  - on_joinplayer[1] ..................................  |     19516 |    148627 |     32607 |   7.0 |  60.7 |  27.9
  - on_leaveplayer[2] .................................  |         1 |       355 |         4 |   0.0 |   0.3 |   0.0
  - on_player_receive_fields[4] .......................  |         1 |     55229 |        63 |   0.0 |  59.4 |   0.1
  - on_player_receive_fields[1] .......................  |         5 |    151088 |      2024 |   0.0 |  83.8 |   3.5
  - on_joinplayer[4] ..................................  |      2815 |     45152 |      5575 |   1.0 |  29.6 |   4.9
 mesecons_detector:                                      |         0 |     70074 |        59 |   0.0 |  67.9 |   0.1
  - ABM[4] ............................................  |        11 |     44385 |       122 |   0.0 |  49.3 |   0.1
  - ABM[1] ............................................  |        12 |     34699 |       605 |   0.0 |  43.7 |   0.7
  - ABM[3] ............................................  |        15 |     70074 |       278 |   0.0 |  67.9 |   0.3
  - ABM[2] ............................................  |        35 |     35077 |       498 |   0.0 |  27.1 |   0.5
 xpanes:                                                 |         0 |     84161 |        57 |   0.0 |  70.0 |   0.1
  - on_placenode[1] ...................................  |        17 |     84161 |       251 |   0.0 |  55.4 |   0.4
  - on_dignode[1] .....................................  |        13 |     63463 |       200 |   0.0 |  70.0 |   0.4
 pipeworks:                                              |        21 |    519063 |      5388 |   0.0 |  85.1 |  10.2
  - ABM[7] ............................................  |         8 |     36768 |        23 |   0.0 |  36.0 |   0.0
  - get_staticdata[1] .................................  |         1 |     16858 |        16 |   0.0 |  25.5 |   0.0
  - globalstep[2] .....................................  |         6 |     92443 |       185 |   0.0 |  64.7 |   0.3
  - globalstep[1] .....................................  |         1 |    503668 |      4966 |   0.0 |  85.0 |   9.6
  - ABM 'Vacuum tubes' ................................  |        27 |     66012 |      1700 |   0.0 |  62.6 |   1.8
  - ABM[6] ............................................  |        20 |       444 |        44 |   0.0 |   0.3 |   0.0
  - on_activate[1] ....................................  |         1 |     30329 |        12 |   0.0 |  19.2 |   0.0
  - ABM[4] ............................................  |        20 |     36478 |       531 |   0.0 |  39.8 |   0.5
  - on_player_receive_fields[1] .......................  |         1 |     26310 |        38 |   0.0 |  45.3 |   0.1
  - ABM[5] ............................................  |        70 |     52263 |       278 |   0.0 |  48.9 |   0.3
 gravity_manager:                                        |         0 |     51105 |        38 |   0.0 |  66.2 |   0.1
  - globalstep[1] .....................................  |         1 |     51105 |        38 |   0.0 |  66.2 |   0.1
  - on_joinplayer[1] ..................................  |         2 |       101 |         6 |   0.0 |   0.0 |   0.0
 mobs_crocs:                                             |         0 |     56381 |        33 |   0.0 |  61.3 |   0.1
  - on_step[2] ........................................  |         4 |     38830 |        68 |   0.0 |  45.0 |   0.2
  - ABM 'mobs_crocs:crocodile_float spawning' .........  |         6 |     21723 |       698 |   0.0 |   8.2 |   0.7
  - on_punch[1] .......................................  |      1389 |      7078 |      3543 |   4.4 |  17.7 |   9.2
  - get_staticdata[1] .................................  |         9 |       925 |       152 |   0.0 |   1.3 |   0.2
  - on_punch[3] .......................................  |       546 |      4035 |      1623 |   1.0 |  14.1 |   3.7
  - on_punch[2] .......................................  |       708 |      2248 |      1286 |   1.1 |   9.1 |   3.4
  - on_activate[2] ....................................  |        33 |       211 |        83 |   0.0 |   0.4 |   0.1
  - on_step[3] ........................................  |         1 |     56381 |        57 |   0.0 |  61.3 |   0.1
  - ABM 'mobs_crocs:crocodile spawning' ...............  |         7 |      1859 |       372 |   0.0 |   1.7 |   0.4
  - on_activate[3] ....................................  |        23 |       571 |        86 |   0.0 |   0.6 |   0.1
  - ABM 'mobs_crocs:crocodile_swim spawning' ..........  |         8 |      7445 |       802 |   0.0 |   8.7 |   0.9
  - on_activate[1] ....................................  |        30 |       511 |        97 |   0.0 |   0.3 |   0.1
  - on_step[1] ........................................  |         6 |     18699 |        93 |   0.0 |  33.2 |   0.2
  - get_staticdata[3] .................................  |         5 |      1608 |       149 |   0.0 |   1.8 |   0.1
  - get_staticdata[2] .................................  |         5 |      1067 |       130 |   0.0 |   0.9 |   0.1
 digistuff:                                              |         0 |    113722 |        28 |   0.0 |  55.3 |   0.0
  - ABM[2] ............................................  |        23 |     90571 |       758 |   0.0 |  50.2 |   0.7
  - ABM[1] ............................................  |        23 |    106709 |       598 |   0.0 |  51.9 |   0.6
 armor_monoid:                                           |         0 |       162 |         0 |   0.0 |   0.2 |   0.0
  - on_leaveplayer[1] .................................  |         1 |        72 |         2 |   0.0 |   0.2 |   0.0
  - on_leaveplayer[2] .................................  |         1 |        77 |         2 |   0.0 |   0.1 |   0.0
  - on_joinplayer[1] ..................................  |        11 |       162 |        24 |   0.0 |   0.1 |   0.0
 atm:                                                    |         0 |    286347 |        41 |   0.0 |  92.2 |   0.1
  - globalstep[1] .....................................  |         1 |    286347 |         5 |   0.0 |  92.2 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |     77913 |       812 |   0.0 |  77.6 |   1.2
  - on_joinplayer[1] ..................................  |      8954 |     51335 |     13922 |   2.2 |  42.4 |  12.3
 mobs_sharks:                                            |         0 |     88726 |       206 |   0.0 |  71.0 |   0.4
  - on_step[2] ........................................  |         1 |     60353 |       154 |   0.0 |  71.0 |   0.3
  - on_punch[2] .......................................  |       599 |      2759 |      1389 |   1.2 |  11.9 |   3.6
  - on_punch[1] .......................................  |       417 |      3314 |      1143 |   1.0 |   9.8 |   3.3
  - get_staticdata[1] .................................  |         5 |     29159 |       196 |   0.0 |  14.9 |   0.2
  - on_punch[3] .......................................  |       474 |     25417 |      3171 |   1.1 |  50.8 |   7.7
  - ABM 'mobs_sharks:shark_md spawning' ...............  |         4 |     44713 |       826 |   0.0 |  32.0 |   0.9
  - on_activate[2] ....................................  |        19 |       532 |        93 |   0.0 |   1.2 |   0.1
  - ABM 'mobs_sharks:shark_sm spawning' ...............  |         4 |     16830 |       811 |   0.0 |  25.2 |   0.9
  - on_step[3] ........................................  |         1 |     72801 |        81 |   0.0 |  64.6 |   0.2
  - get_staticdata[3] .................................  |         5 |      5340 |       151 |   0.0 |   3.7 |   0.2
  - ABM 'mobs_sharks:shark_lg spawning' ...............  |         5 |     15145 |       734 |   0.0 |  15.4 |   0.8
  - on_activate[1] ....................................  |        21 |      2605 |       103 |   0.0 |   4.9 |   0.1
  - on_step[1] ........................................  |         1 |     48275 |        64 |   0.0 |  56.5 |   0.1
  - on_activate[3] ....................................  |        21 |     10310 |       110 |   0.0 |   6.6 |   0.1
  - get_staticdata[2] .................................  |         5 |     43907 |       178 |   0.0 |  31.5 |   0.2
 technic:                                                |         2 |    547350 |      4805 |   0.0 |  93.4 |   4.6
  - ABM 'Switching Station' ...........................  |        24 |    532161 |     34548 |   0.0 |  92.0 |  32.5
  - ABM 'Machines: reactor melt-down check' ...........  |       319 |     57252 |      2279 |   0.1 |  50.0 |   2.4
  - globalstep[2] .....................................  |         1 |     39857 |         6 |   0.0 |  51.5 |   0.0
  - on_dieplayer[1] ...................................  |         1 |        78 |         3 |   0.0 |   0.1 |   0.0
  - ABM 'Corium: boil-off water (flowing)' ............  |        17 |      7515 |       206 |   0.0 |   5.6 |   0.2
  - on_placenode[1] ...................................  |         1 |     34682 |        16 |   0.0 |  43.7 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |     22212 |         5 |   0.0 |  25.7 |   0.0
  - ABM 'Machines: re-enable check' ...................  |        11 |     67433 |       289 |   0.0 |  54.9 |   0.3
  - ABM 'Machines: run power monitor' .................  |         9 |     38265 |        99 |   0.0 |  47.1 |   0.1
  - on_player_receive_fields[2] .......................  |         1 |       732 |         3 |   0.0 |   2.4 |   0.0
  - ABM 'Tools: tree tap' .............................  |        47 |      4305 |       235 |   0.0 |   3.0 |   0.3
  - ABM 'Machines: run injector' ......................  |         8 |     54978 |      1638 |   0.0 |  53.0 |   1.7
  - globalstep[1] .....................................  |         1 |     34627 |         2 |   0.0 |  52.0 |   0.0
  - ABM 'Machines: timeout check' .....................  |        31 |     56613 |      1820 |   0.0 |  51.5 |   2.0
  - ABM 'Corium: boil-off water (sources)' ............  |        20 |     39178 |       374 |   0.0 |  20.5 |   0.3
  - on_dignode[1] .....................................  |         1 |     34272 |        17 |   0.0 |  52.8 |   0.0
  - ABM 'Corium: griefing' ............................  |         5 |      5372 |       596 |   0.0 |   4.4 |   0.5
  - ABM 'Machines: run coal alloy furnace' ............  |        24 |     40777 |       231 |   0.0 |  33.8 |   0.3
  - ABM 'Radiation damage' ............................  |        17 |    127616 |      2748 |   0.0 |  69.2 |   2.8
  - ABM 'Corium: become chernobylite' .................  |        13 |      3259 |        98 |   0.0 |   1.2 |   0.1
 fire:                                                   |         0 |     65312 |       147 |   0.0 |  65.5 |   0.3
  - globalstep[1] .....................................  |         1 |     65312 |       147 |   0.0 |  65.5 |   0.3
  - on_leaveplayer[1] .................................  |         2 |        16 |         2 |   0.0 |   0.0 |   0.0
 areas:                                                  |         2 |    278142 |       106 |   0.0 |  89.4 |   0.2
  - on_leaveplayer[1] .................................  |         2 |       104 |         4 |   0.0 |   0.3 |   0.0
  - /select_area ......................................  |       246 |       246 |       246 |   0.7 |   0.7 |   0.7
  - on_punch[1] .......................................  |        18 |        48 |        33 |   0.0 |   0.1 |   0.1
  - on_protection_violation[1] ........................  |        36 |      6787 |       153 |   0.0 |  23.2 |   0.4
  - /add_owner ........................................  |     63905 |     63905 |     63905 |  64.3 |  64.3 |  64.3
  - on_step[1] ........................................  |         1 |        84 |         2 |   0.0 |   0.2 |   0.0
  - on_step[2] ........................................  |         1 |       267 |         3 |   0.0 |   0.2 |   0.0
  - /remove_area ......................................  |    101223 |    101223 |    101223 |  69.7 |  69.7 |  69.7
  - on_punch[2] .......................................  |        24 |        24 |        24 |   0.1 |   0.1 |   0.1
  - /rename_area ......................................  |     55760 |     55760 |     55760 |  76.1 |  76.1 |  76.1
  - /area_pos2 ........................................  |       132 |      1956 |       749 |   0.2 |   7.6 |   2.7
  - /area_pos .........................................  |         5 |        10 |         7 |   0.0 |   0.0 |   0.0
  - /area_open ........................................  |     50110 |     50110 |     50110 |  61.4 |  61.4 |  61.4
  - on_punchnode[1] ...................................  |         2 |     40458 |        12 |   0.0 |  64.4 |   0.0
  - /list_areas .......................................  |     94971 |    278138 |    197365 |  74.3 |  89.4 |  80.5
  - /area_pos1 ........................................  |       166 |      3973 |      1058 |   0.2 |   8.6 |   2.5
  - /area_info ........................................  |       348 |       426 |       389 |   0.6 |   2.0 |   1.2
  - globalstep[1] .....................................  |         2 |     61713 |       101 |   0.0 |  63.2 |   0.2
  - /protect ..........................................  |         2 |     79080 |     45095 |   0.0 |  73.1 |  41.8
 datastorage:                                            |         0 |     17966 |         0 |   0.0 |  27.6 |   0.0
  - on_leaveplayer[1] .................................  |         3 |     17966 |       938 |   0.0 |  27.6 |   1.8
 ontime_clocks:                                          |         0 |     35042 |        15 |   0.0 |  36.3 |   0.0
  - ABM[4] ............................................  |        90 |     23345 |       475 |   0.0 |  29.7 |   0.5
  - get_staticdata[1] .................................  |        10 |     14696 |        79 |   0.0 |  36.3 |   0.1
  - ABM[2] ............................................  |        96 |     31148 |       411 |   0.0 |  21.5 |   0.5
  - ABM[6] ............................................  |        64 |       672 |       202 |   0.0 |   0.7 |   0.2
  - on_activate[1] ....................................  |        27 |     14406 |       109 |   0.0 |   6.9 |   0.1
  - ABM[1] ............................................  |        75 |     34965 |       676 |   0.0 |  35.8 |   0.7
  - ABM[3] ............................................  |       314 |       665 |       462 |   0.1 |   1.0 |   0.5
  - ABM[5] ............................................  |       119 |     26724 |       535 |   0.0 |  15.4 |   0.6
 advtrains_subway_colored:                               |        20 |     89827 |       888 |   0.0 |  74.8 |   1.9
  - on_activate[1] ....................................  |         5 |        10 |         7 |   0.0 |   0.0 |   0.0
  - on_step[1] ........................................  |        20 |     89827 |       888 |   0.0 |  74.8 |   1.9
 biome_lib:                                              |         1 |    372762 |       153 |   0.0 |  92.7 |   0.1
  - globalstep[1] .....................................  |         1 |    372762 |       153 |   0.0 |  92.7 |   0.1
  - on_generated[1] ...................................  |         3 |       269 |         8 |   0.0 |   0.1 |   0.0
 stamina:                                                |         1 |     72181 |       189 |   0.0 |  66.4 |   0.4
  - globalstep[1] .....................................  |         1 |     72181 |       176 |   0.0 |  66.3 |   0.3
  - on_respawnplayer[1] ...............................  |         9 |       341 |        53 |   0.0 |   0.8 |   0.1
  - on_joinplayer[1] ..................................  |        37 |       259 |        73 |   0.0 |   0.2 |   0.1
  - on_placenode[1] ...................................  |         3 |     35040 |        36 |   0.0 |  59.5 |   0.1
  - on_dignode[1] .....................................  |         2 |     43603 |        46 |   0.0 |  57.4 |   0.1
  - on_craft[1] .......................................  |         8 |     40560 |        92 |   0.0 |  41.5 |   0.2
  - on_punchplayer[1] .................................  |         3 |       500 |        10 |   0.0 |   1.2 |   0.0
 player_monoids:                                         |         0 |       295 |         0 |   0.0 |   0.7 |   0.0
  - on_leaveplayer[1] .................................  |         2 |       103 |         4 |   0.0 |   0.2 |   0.0
  - on_leaveplayer[4] .................................  |         1 |       107 |         2 |   0.0 |   0.3 |   0.0
  - on_leaveplayer[3] .................................  |         1 |        28 |         2 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[6] .................................  |         1 |       250 |         3 |   0.0 |   0.5 |   0.0
  - on_leaveplayer[5] .................................  |         1 |       237 |         3 |   0.0 |   0.6 |   0.0
  - on_leaveplayer[7] .................................  |         1 |        92 |         3 |   0.0 |   0.2 |   0.0
  - on_leaveplayer[2] .................................  |         1 |        32 |         2 |   0.0 |   0.0 |   0.0
 mobs_turtles:                                           |         0 |     58148 |        51 |   0.0 |  62.3 |   0.1
  - on_step[2] ........................................  |         2 |     58148 |        55 |   0.0 |  62.3 |   0.1
  - on_punch[1] .......................................  |       665 |       665 |       665 |   0.5 |   0.5 |   0.5
  - get_staticdata[1] .................................  |         5 |     10637 |       262 |   0.0 |  13.6 |   0.3
  - on_activate[2] ....................................  |        21 |      1147 |       101 |   0.0 |   0.9 |   0.1
  - on_punch[2] .......................................  |       270 |      1214 |       763 |   0.6 |   3.5 |   2.1
  - ABM 'mobs_turtles:turtle spawning' ................  |         5 |     14564 |       435 |   0.0 |  18.4 |   0.5
  - on_activate[1] ....................................  |        34 |      6737 |       169 |   0.0 |   3.3 |   0.2
  - on_step[1] ........................................  |         4 |     35188 |        67 |   0.0 |  58.2 |   0.2
  - ABM 'mobs_turtles:seaturtle spawning' .............  |         4 |     20490 |       559 |   0.0 |  17.5 |   0.7
  - get_staticdata[2] .................................  |         5 |      2643 |       164 |   0.0 |   2.1 |   0.2
 xban2:                                                  |         0 |      1409 |         0 |   0.0 |   5.1 |   0.0
  - on_prejoinplayer[1] ...............................  |         2 |       752 |       174 |   0.0 |   5.1 |   0.5
  - on_player_receive_fields[1] .......................  |         1 |       304 |         2 |   0.0 |   0.8 |   0.0
  - on_joinplayer[1] ..................................  |       104 |      1201 |       256 |   0.0 |   0.9 |   0.2
 advtrains_railbus:                                      |        11 |     64061 |       291 |   0.0 |  66.8 |   0.6
  - on_activate[1] ....................................  |         5 |         5 |         5 |   0.0 |   0.0 |   0.0
  - on_step[1] ........................................  |        11 |     64061 |       291 |   0.0 |  66.8 |   0.6
 pvp_areas:                                              |         0 |       122 |         0 |   0.0 |   1.2 |   0.0
  - on_punchplayer[1] .................................  |         1 |       122 |         4 |   0.0 |   1.2 |   0.0
 steles:                                                 |         0 |       609 |         0 |   0.0 |   0.4 |   0.0
  - on_activate[1] ....................................  |       118 |       436 |       254 |   0.0 |   0.4 |   0.2
  - get_staticdata[1] .................................  |        19 |       429 |        84 |   0.0 |   0.3 |   0.1
 prefab:                                                 |         0 |      7400 |         0 |   0.0 |  10.3 |   0.0
  - on_activate[1] ....................................  |         8 |        11 |         9 |   0.0 |   0.0 |   0.0
  - on_step[1] ........................................  |        30 |      7400 |       104 |   0.0 |  10.3 |   0.2
  - get_staticdata[1] .................................  |        19 |       127 |        39 |   0.0 |   0.1 |   0.0
 advtrains_train_subway:                                 |        10 |    119415 |       483 |   0.0 |  82.3 |   1.0
  - on_activate[1] ....................................  |         8 |        11 |         9 |   0.0 |   0.0 |   0.0
  - on_step[1] ........................................  |        10 |    119415 |       483 |   0.0 |  82.3 |   1.0
 mesecons_hydroturbine:                                  |         0 |       516 |         0 |   0.0 |   0.5 |   0.0
  - ABM[2] ............................................  |        32 |       106 |        64 |   0.0 |   0.2 |   0.1
  - ABM[1] ............................................  |        17 |       516 |        44 |   0.0 |   0.5 |   0.1
 advtrains_interlocking:                                 |         0 |     56649 |       105 |   0.0 |  73.9 |   0.3
  - on_player_receive_fields[7] .......................  |        27 |     55866 |       128 |   0.0 |  56.4 |   0.3
  - on_player_receive_fields[2] .......................  |        26 |     38731 |        71 |   0.0 |  44.6 |   0.2
  - on_punchnode[3] ...................................  |        27 |     39061 |       123 |   0.0 |  66.4 |   0.3
  - on_player_receive_fields[3] .......................  |         1 |     26323 |         5 |   0.0 |  40.3 |   0.0
  - on_punchnode[1] ...................................  |        33 |     56286 |       221 |   0.0 |  73.4 |   0.6
  - on_player_receive_fields[8] .......................  |        28 |     38225 |        88 |   0.0 |  58.9 |   0.2
  - on_player_receive_fields[5] .......................  |        26 |     42239 |        72 |   0.0 |  60.2 |   0.2
  - on_punchnode[2] ...................................  |        28 |     47443 |       136 |   0.0 |  58.7 |   0.3
  - on_player_receive_fields[9] .......................  |        29 |     46520 |        99 |   0.0 |  53.2 |   0.2
  - on_player_receive_fields[6] .......................  |        27 |     42324 |        73 |   0.0 |  55.8 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |      2041 |         3 |   0.0 |   4.8 |   0.0
  - on_player_receive_fields[4] .......................  |         1 |     34622 |         8 |   0.0 |  55.1 |   0.0
 cherrytree:                                             |         0 |       472 |         0 |   0.0 |   1.1 |   0.0
  - ABM[1] ............................................  |         1 |       472 |        39 |   0.0 |   1.1 |   0.1
 server_news:                                            |         0 |     37698 |         1 |   0.0 |  35.2 |   0.0
  - on_joinplayer[1] ..................................  |      2736 |     37698 |      4577 |   0.6 |  35.2 |   4.1
 mesecons_torch:                                         |         0 |     56698 |         2 |   0.0 |  51.2 |   0.0
  - ABM[1] ............................................  |        19 |     56698 |       208 |   0.0 |  51.2 |   0.2
 monitoring_advtrains:                                   |         1 |     95817 |        61 |   0.0 |  75.9 |   0.1
  - globalstep[1] .....................................  |         1 |     95817 |        61 |   0.0 |  75.9 |   0.1
 ??:                                                     |         0 |     10606 |         0 |   0.0 |   6.4 |   0.0
  - on_joinplayer[1] ..................................  |       112 |     10606 |       278 |   0.0 |   6.4 |   0.2
 advtrains_line_automation:                              |         0 |     46842 |         0 |   0.0 |  48.0 |   0.0
  - on_player_receive_fields[1] .......................  |         2 |     46842 |        12 |   0.0 |  48.0 |   0.0
 auth_proxy_mod:                                         |         0 |        16 |         0 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[1] .................................  |         2 |        16 |         3 |   0.0 |   0.1 |   0.0
 tpr:                                                    |         0 |      4206 |         0 |   0.0 |   7.6 |   0.0
  - /tpy ..............................................  |        31 |      1356 |       243 |   0.0 |   2.2 |   0.7
  - /tpn ..............................................  |         4 |         4 |         4 |   0.0 |   0.0 |   0.0
  - /tphr .............................................  |       103 |      4206 |       370 |   0.1 |   7.6 |   0.9
  - /tpr ..............................................  |        79 |       928 |       243 |   0.1 |   2.7 |   0.7
 easyvend:                                               |         0 |     45811 |         5 |   0.0 |  27.0 |   0.0
  - ABM[1] ............................................  |       206 |     45811 |       782 |   0.0 |  27.0 |   0.8
 boost_cart:                                             |         0 |     30797 |         1 |   0.0 |  26.1 |   0.0
  - on_activate[1] ....................................  |        10 |     30737 |       314 |   0.0 |  11.5 |   0.2
  - on_step[1] ........................................  |         3 |     21019 |        44 |   0.0 |  26.1 |   0.1
  - get_staticdata[1] .................................  |        15 |       696 |       101 |   0.0 |   0.6 |   0.1
  - on_punch[1] .......................................  |        66 |       626 |       287 |   0.0 |   2.1 |   0.7
 vines:                                                  |         0 |    159417 |        16 |   0.0 |  86.3 |   0.0
  - ...n_on_surfaces(): random: vines:jungle_end, ...'   |       109 |      1694 |       493 |   0.1 |   1.8 |   0.4
  - ...n_on_surfaces(): random: vines:willow_end, ...'   |       592 |     41450 |     11509 |   0.8 |  41.4 |  11.0
  - ...awn_on_surfaces(): random: vines:vine_end, ...'   |       111 |     11666 |      1739 |   0.0 |  18.9 |   2.1
  - ...awn_on_surfaces(): random: vines:root_end, ...'   |     20439 |    159417 |     60284 |   4.0 |  86.3 |  41.9
  - ...awn_on_surfaces(): random: vines:side_end, ...'   |        77 |      6123 |      1148 |   0.0 |  16.4 |   1.6
 beds:                                                   |         0 |     14174 |         0 |   0.0 |  23.4 |   0.0
  - on_leaveplayer[1] .................................  |        30 |       326 |        55 |   0.0 |   0.7 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |     14174 |         3 |   0.0 |  23.4 |   0.0
  - on_respawnplayer[1] ...............................  |         2 |        41 |         9 |   0.0 |   0.1 |   0.0
 bow:                                                    |         1 |     98480 |       299 |   0.0 |  67.7 |   0.6
  - globalstep[1] .....................................  |         1 |     98480 |       299 |   0.0 |  67.7 |   0.6
  - on_step[1] ........................................  |        12 |       524 |       106 |   0.0 |   2.2 |   0.2
 advtrains:                                              |      2950 |    791221 |     16398 |   0.8 |  98.4 |  34.1
  - on_leaveplayer[1] .................................  |         3 |        70 |         4 |   0.0 |   0.2 |   0.0
  - on_step[2] ........................................  |        12 |     73539 |       340 |   0.0 |  70.8 |   0.8
  - on_activate[2] ....................................  |         4 |        22 |         7 |   0.0 |   0.0 |   0.0
  - globalstep[1] .....................................  |      2818 |    789381 |     15738 |   0.8 |  98.0 |  32.7
  - on_dieplayer[1] ...................................  |         4 |        27 |         7 |   0.0 |   0.1 |   0.0
  - on_activate[3] ....................................  |        57 |      6403 |       120 |   0.0 |   6.0 |   0.1
  - on_dignode[1] .....................................  |         4 |     39215 |        43 |   0.0 |  61.3 |   0.1
  - LBM 'advtrains:nodedb_on_load_update' .............  |         8 |     36270 |       330 |   0.0 |  21.7 |   0.3
  - on_joinplayer[1] ..................................  |        47 |      7307 |       606 |   0.1 |   4.6 |   0.5
  - on_player_receive_fields[1] .......................  |         3 |     40776 |        11 |   0.0 |  50.8 |   0.0
  - on_step[3] ........................................  |        66 |     83748 |       334 |   0.0 |  68.6 |   0.7
 mesecons_receiver:                                      |         0 |     34394 |         5 |   0.0 |  56.8 |   0.0
  - on_placenode[1] ...................................  |         1 |     29509 |        14 |   0.0 |  56.8 |   0.0
  - on_placenode[2] ...................................  |         1 |     34384 |        13 |   0.0 |  26.6 |   0.0
  - on_dignode[1] .....................................  |         1 |     30474 |        18 |   0.0 |  41.7 |   0.0
 drawers:                                                |         0 |     64895 |         6 |   0.0 |  46.3 |   0.0
  - on_activate[1] ....................................  |        66 |     43931 |      2125 |   0.1 |  42.1 |   1.7
  - LBM 'drawers:restore_visual' ......................  |        36 |     28486 |       994 |   0.0 |  23.4 |   0.8
  - get_staticdata[1] .................................  |        21 |     42964 |       815 |   0.0 |  42.9 |   0.7
  - on_punch[1] .......................................  |       566 |     19976 |      2153 |   1.0 |  33.7 |   4.6
 banners:                                                |         0 |     26809 |         0 |   0.0 |  42.8 |   0.0
  - on_player_receive_fields[1] .......................  |         2 |     26809 |         8 |   0.0 |  42.8 |   0.0
  - on_activate[1] ....................................  |        13 |       447 |        35 |   0.0 |   0.7 |   0.0
 textline:                                               |         0 |     26607 |         0 |   0.0 |  19.1 |   0.0
  - on_activate[1] ....................................  |        26 |     26607 |       294 |   0.0 |  19.1 |   0.2
 monitoring:                                             |        15 |    163443 |       419 |   0.0 |  72.1 |   0.6
  - globalstep[9] .....................................  |         1 |     29665 |         1 |   0.0 |  52.9 |   0.0
  - on_prejoinplayer[1] ...............................  |        28 |      3076 |       106 |   0.0 |  11.4 |   0.3
  - globalstep[6] .....................................  |         1 |     30923 |         2 |   0.0 |  40.8 |   0.0
  - globalstep[4] .....................................  |         1 |     39167 |         9 |   0.0 |  43.7 |   0.0
  - globalstep[2] .....................................  |         3 |     66831 |        64 |   0.0 |  70.2 |   0.1
  - /globalstep_status ................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |         2 |       191 |         6 |   0.0 |   0.2 |   0.0
  - on_placenode[1] ...................................  |         1 |     60355 |        19 |   0.0 |  45.8 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |     26189 |         8 |   0.0 |  43.6 |   0.0
  - globalstep[8] .....................................  |         1 |     26675 |         2 |   0.0 |  48.8 |   0.0
  - on_cheat[1] .......................................  |         2 |       119 |        13 |   0.0 |   0.5 |   0.0
  - globalstep[5] .....................................  |         1 |     82584 |         7 |   0.0 |  52.9 |   0.0
  - on_leaveplayer[1] .................................  |         2 |        88 |         5 |   0.0 |   0.2 |   0.0
  - on_protection_violation[1] ........................  |         1 |       553 |         6 |   0.0 |   1.5 |   0.0
  - on_punchplayer[1] .................................  |         1 |       844 |         4 |   0.0 |   1.5 |   0.0
  - globalstep[1] .....................................  |         1 |     56093 |       105 |   0.0 |  64.4 |   0.2
  - on_item_eat[1] ....................................  |         1 |      4097 |        10 |   0.0 |  15.2 |   0.0
  - globalstep[7] .....................................  |         1 |     26494 |         4 |   0.0 |  55.6 |   0.0
  - on_dignode[1] .....................................  |         1 |     42307 |        18 |   0.0 |  61.2 |   0.0
  - on_craft[1] .......................................  |         4 |     30462 |        34 |   0.0 |  59.2 |   0.1
  - globalstep[10] ....................................  |         1 |    155176 |       205 |   0.0 |  61.9 |   0.2
  - on_generated[1] ...................................  |         3 |       122 |         7 |   0.0 |   0.1 |   0.0
  - globalstep[3] .....................................  |         2 |     38324 |        10 |   0.0 |  64.7 |   0.0
 sfinv:                                                  |         0 |       321 |         0 |   0.0 |   1.0 |   0.0
  - on_leaveplayer[1] .................................  |         1 |        12 |         2 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       321 |         2 |   0.0 |   1.0 |   0.0
  - on_joinplayer[1] ..................................  |         1 |        79 |         2 |   0.0 |   0.1 |   0.0
 digiterms:                                              |         0 |     49104 |         4 |   0.0 |  37.0 |   0.0
  - on_activate[1] ....................................  |        41 |     49025 |      1213 |   0.0 |  27.9 |   0.9
  - on_leaveplayer[1] .................................  |         1 |        54 |         2 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      3813 |         2 |   0.0 |  10.0 |   0.0
  - get_staticdata[1] .................................  |        10 |     23087 |       106 |   0.0 |  36.9 |   0.1
 homedecor_lighting:                                     |         0 |      6374 |         0 |   0.0 |  16.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      6374 |         4 |   0.0 |  16.1 |   0.0
 beacon:                                                 |         0 |     68877 |        99 |   0.0 |  55.3 |   0.1
  - ABM[7] ............................................  |        35 |     10451 |       227 |   0.0 |   6.3 |   0.2
  - LBM 'Beacon without base cleanup for red' .........  |         5 |       387 |        13 |   0.0 |   0.7 |   0.0
  - ABM[4] ............................................  |         4 |     17815 |        50 |   0.0 |  17.8 |   0.1
  - ABM[1] ............................................  |        54 |      6819 |       254 |   0.0 |   6.9 |   0.3
  - LBM 'Beacon without base cleanup for green' .......  |         5 |     18376 |        30 |   0.0 |  17.8 |   0.0
