Values below show absolute/relative times spend per server step by the instrumented function.
A total of 9602 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
  - globalstep[1] .....................................  |        39 |     18380 |       127 |   0.0 |  55.1 |   0.9
  - ABM 'Grass spread' ................................  |         2 |      2031 |       198 |   0.0 |   2.3 |   0.2
  - ABM 'Grow papyrus' ................................  |         3 |      2525 |       171 |   0.0 |   2.4 |   0.2
  - on_joinplayer[1] ..................................  |        51 |       165 |       113 |   0.0 |   0.3 |   0.1
  - on_activate[1] ....................................  |        23 |       632 |        66 |   0.0 |   2.5 |   0.4
  - ABM 'Lava cooling' ................................  |        45 |     11418 |       328 |   0.0 |   6.4 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |        52 |         1 |   0.0 |   0.1 |   0.0
  - ABM 'Grow cactus' .................................  |         8 |       525 |        70 |   0.0 |   0.8 |   0.1
 skinsdb:                                                |         0 |     10178 |         3 |   0.0 |   9.8 |   0.0
  - on_leaveplayer[1] .................................  |         2 |         7 |         3 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |       489 |         8 |   0.0 |   1.7 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |       187 |         2 |   0.0 |   3.0 |   0.0
  - on_joinplayer[1] ..................................  |        46 |     10178 |      3386 |   0.2 |   9.8 |   3.2
 telemosaic:                                             |        71 |     18092 |       311 |   0.0 |  65.9 |   2.0
  - globalstep[1] .....................................  |        71 |     18092 |       311 |   0.0 |  65.9 |   2.0
  - on_joinplayer[1] ..................................  |         2 |        48 |        10 |   0.0 |   0.2 |   0.0
 protector:                                              |         0 |     16132 |        72 |   0.0 |  55.1 |   0.4
  - globalstep[1] .....................................  |         1 |     16132 |        62 |   0.0 |  55.1 |   0.3
  - on_player_receive_fields[2] .......................  |         1 |      1168 |         9 |   0.0 |  14.2 |   0.1
  - on_leaveplayer[1] .................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - on_step[1] ........................................  |         1 |        66 |         2 |   0.0 |   1.5 |   0.0
  - ABM[1] ............................................  |         1 |      1393 |       111 |   0.0 |   1.8 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |      1147 |         5 |   0.0 |   4.8 |   0.0
  - on_punchplayer[1] .................................  |       103 |      6745 |       585 |   0.2 |  39.1 |   4.3
 elevator:                                               |         0 |      7174 |        25 |   0.0 |   9.3 |   0.1
  - globalstep[1] .....................................  |         1 |      7106 |        23 |   0.0 |   9.3 |   0.1
  - on_leaveplayer[1] .................................  |        13 |        29 |        16 |   0.1 |   0.2 |   0.1
  - ABM 'Elevator (On)' ...............................  |         9 |       647 |        40 |   0.0 |   1.0 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |      1353 |         5 |   0.0 |   6.3 |   0.0
 advtrains_itrainmap:                                    |         0 |       142 |         0 |   0.0 |   2.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       142 |         2 |   0.0 |   2.0 |   0.0
 biome_lib:                                              |         0 |      8204 |         4 |   0.0 |  60.1 |   0.0
  - globalstep[1] .....................................  |         1 |      8204 |         4 |   0.0 |  60.1 |   0.0
  - on_generated[1] ...................................  |         5 |        17 |        10 |   0.0 |   0.0 |   0.0
  - on_generated[2] ...................................  |         1 |         4 |         2 |   0.0 |   0.0 |   0.0
 advtrains:                                              |       744 |    178296 |      4417 |   0.3 |  98.8 |  26.2
  - globalstep[1] .....................................  |       744 |    178296 |      4415 |   0.3 |  98.8 |  26.2
  - on_dieplayer[1] ...................................  |         4 |         7 |         5 |   0.0 |   0.0 |   0.0
  - on_dignode[1] .....................................  |         5 |       250 |        20 |   0.0 |   1.2 |   0.1
  - LBM 'advtrains:nodedb_on_load_update' .............  |        26 |      1456 |       226 |   0.0 |   0.8 |   0.2
  - on_leaveplayer[1] .................................  |         2 |         3 |         2 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         3 |       267 |         8 |   0.0 |   2.1 |   0.1
  - on_joinplayer[1] ..................................  |       141 |       532 |       327 |   0.1 |   0.8 |   0.4
 xp_redo_ranks_ores:                                     |        22 |     45135 |        71 |   0.0 |  88.2 |   0.5
  - on_step[21] .......................................  |         1 |     45076 |         9 |   0.0 |  88.1 |   0.0
  - on_step[39] .......................................  |         2 |       444 |         4 |   0.0 |   3.2 |   0.0
  - on_step[41] .......................................  |         3 |      7133 |        12 |   0.0 |  52.5 |   0.1
  - on_step[40] .......................................  |         1 |      4248 |         5 |   0.0 |  32.4 |   0.0
  - on_step[36] .......................................  |         1 |     14000 |         8 |   0.0 |  42.0 |   0.1
  - on_step[12] .......................................  |         3 |       509 |         7 |   0.0 |   5.6 |   0.1
  - on_step[18] .......................................  |         1 |     10424 |         6 |   0.0 |  20.7 |   0.0
  - on_step[28] .......................................  |         1 |      1738 |         4 |   0.0 |   6.4 |   0.0
  - on_step[1] ........................................  |         4 |      4095 |        17 |   0.0 |  28.1 |   0.1
 digiterms:                                              |         0 |       855 |         0 |   0.0 |   2.9 |   0.0
  - on_leaveplayer[1] .................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - on_activate[1] ....................................  |       266 |       266 |       266 |   0.4 |   0.4 |   0.4
  - on_player_receive_fields[1] .......................  |         1 |       855 |         6 |   0.0 |   2.9 |   0.0
  - get_staticdata[1] .................................  |        18 |        19 |        18 |   0.0 |   0.0 |   0.0
 xp_redo:                                                |         0 |     45912 |       263 |   0.0 |  53.4 |   0.9
  - on_leaveplayer[1] .................................  |        14 |       106 |        35 |   0.1 |   0.3 |   0.2
  - on_craft[2] .......................................  |        12 |      1228 |        99 |   0.0 |  14.4 |   0.9
  - on_craft[1] .......................................  |         3 |      1131 |        25 |   0.0 |   5.6 |   0.2
  - globalstep[3] .....................................  |         1 |      1071 |         3 |   0.0 |  11.7 |   0.0
  - on_joinplayer[1] ..................................  |        29 |       363 |       104 |   0.0 |   0.1 |   0.1
  - globalstep[2] .....................................  |         1 |     45910 |       266 |   0.0 |  53.3 |   0.9
  - globalstep[1] .....................................  |         1 |     12334 |         6 |   0.0 |  16.0 |   0.0
  - on_dieplayer[1] ...................................  |         7 |      1437 |       133 |   0.0 |   3.8 |   0.4
  - on_dieplayer[2] ...................................  |        15 |        37 |        24 |   0.0 |   0.2 |   0.1
  - on_dignode[1] .....................................  |         1 |       538 |        10 |   0.0 |   4.5 |   0.1
  - on_placenode[1] ...................................  |         1 |       215 |         7 |   0.0 |   0.5 |   0.1
  - on_placenode[2] ...................................  |         1 |       119 |        22 |   0.0 |   1.4 |   0.2
  - on_dignode[2] .....................................  |         1 |       521 |        29 |   0.0 |   5.1 |   0.3
  - on_leaveplayer[2] .................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
 adv_keys:                                               |         0 |       303 |         0 |   0.0 |   4.7 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       303 |         3 |   0.0 |   4.7 |   0.0
 fire:                                                   |         0 |     34724 |       155 |   0.0 |  67.2 |   0.7
  - globalstep[1] .....................................  |         1 |     34724 |       161 |   0.0 |  67.2 |   0.7
  - on_leaveplayer[1] .................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
 ambience:                                               |         0 |     47913 |       253 |   0.0 |  78.6 |   0.9
  - globalstep[1] .....................................  |         1 |     47913 |       257 |   0.0 |  78.6 |   0.9
 signs_api:                                              |         0 |     35427 |        28 |   0.0 |  22.4 |   0.0
  - on_activate[1] ....................................  |        73 |     35167 |      1256 |   0.0 |  22.2 |   1.1
  - get_staticdata[1] .................................  |        17 |      4890 |       376 |   0.0 |   2.7 |   0.3
 missions:                                               |         0 |     20247 |       203 |   0.0 |  56.8 |   1.1
  - on_leaveplayer[1] .................................  |         1 |         3 |         2 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[3] .................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[3] .......................  |         1 |       137 |         3 |   0.0 |   0.8 |   0.0
  - globalstep[2] .....................................  |         1 |     20246 |       189 |   0.0 |  56.8 |   1.0
  - on_player_receive_fields[8] .......................  |         2 |       493 |         6 |   0.0 |   4.8 |   0.0
  - on_player_receive_fields[5] .......................  |         1 |       206 |         3 |   0.0 |   1.1 |   0.0
  - on_joinplayer[1] ..................................  |        10 |       138 |        43 |   0.0 |   0.3 |   0.1
  - on_placenode[1] ...................................  |         9 |       698 |        23 |   0.0 |   4.3 |   0.2
  - on_dignode[2] .....................................  |         1 |       517 |        38 |   0.0 |   6.8 |   0.2
  - on_dignode[4] .....................................  |         1 |       377 |        17 |   0.0 |   0.5 |   0.1
  - on_player_receive_fields[7] .......................  |         1 |        87 |         1 |   0.0 |   0.6 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |       607 |         3 |   0.0 |   1.4 |   0.0
  - on_leaveplayer[2] .................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[9] .......................  |         1 |        51 |         1 |   0.0 |   0.8 |   0.0
  - on_joinplayer[3] ..................................  |        14 |       333 |        79 |   0.0 |   0.1 |   0.1
  - on_respawnplayer[1] ...............................  |         2 |       147 |        39 |   0.0 |   1.1 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |       590 |         5 |   0.0 |   1.7 |   0.0
  - globalstep[1] .....................................  |         1 |      9502 |        14 |   0.0 |  19.0 |   0.1
  - on_dignode[3] .....................................  |         1 |       178 |         6 |   0.0 |   3.3 |   0.0
  - on_joinplayer[2] ..................................  |        16 |       261 |        63 |   0.0 |   0.1 |   0.0
  - on_dignode[1] .....................................  |         1 |      3831 |        16 |   0.0 |  22.4 |   0.1
  - on_player_receive_fields[6] .......................  |         1 |       106 |         2 |   0.0 |   0.5 |   0.0
  - on_placenode[2] ...................................  |         1 |       271 |         5 |   0.0 |   1.1 |   0.0
  - on_placenode[3] ...................................  |         4 |       258 |        13 |   0.0 |   1.9 |   0.1
  - on_player_receive_fields[4] .......................  |         1 |      2495 |        20 |   0.0 |  12.6 |   0.2
 fancy_vend:                                             |         0 |     11023 |        11 |   0.0 |  42.7 |   0.0
  - on_activate[1] ....................................  |        10 |      1118 |       255 |   0.0 |   1.5 |   0.2
  - ABM[1] ............................................  |         9 |      2464 |       375 |   0.0 |   3.2 |   0.4
  - on_player_receive_fields[1] .......................  |         1 |     11023 |        75 |   0.0 |  42.7 |   0.4
  - get_staticdata[1] .................................  |         1 |       583 |        40 |   0.0 |   0.3 |   0.0
 mobs_monster:                                           |         0 |     61299 |       143 |   0.0 |  60.2 |   0.8
  - ABM 'mobs_monster:spider spawning' ................  |         2 |      8417 |       314 |   0.0 |  12.0 |   0.4
  - on_activate[8] ....................................  |        55 |        55 |        55 |   0.2 |   0.2 |   0.2
  - on_step[8] ........................................  |        13 |     17998 |       744 |   0.0 |  50.4 |   5.1
  - ABM 'mobs_monster:stone_monster spawning' .........  |         3 |      1067 |       237 |   0.0 |   1.4 |   0.3
  - get_staticdata[1] .................................  |         4 |       204 |        95 |   0.0 |   0.2 |   0.1
  - on_step[9] ........................................  |         3 |       522 |        31 |   0.0 |   4.1 |   0.2
  - ABM 'mobs_monster:lava_flan spawning' .............  |       179 |       179 |       179 |   0.3 |   0.3 |   0.3
  - ABM 'mobs_monster:tree_monster spawning' ..........  |        71 |       152 |       104 |   0.0 |   0.2 |   0.1
  - on_step[5] ........................................  |         4 |       192 |        30 |   0.0 |   1.9 |   0.3
  - get_staticdata[3] .................................  |         5 |       183 |        94 |   0.0 |   1.0 |   0.5
  - on_activate[1] ....................................  |        45 |        68 |        53 |   0.0 |   0.1 |   0.1
  - on_step[1] ........................................  |         5 |      2114 |        78 |   0.0 |  12.1 |   0.4
  - ABM 'mobs_monster:dirt_monster spawning' ..........  |         3 |       452 |       156 |   0.0 |   0.7 |   0.1
  - on_punch[8] .......................................  |       157 |      3318 |       568 |   0.2 |  21.2 |   4.6
  - get_staticdata[5] .................................  |         6 |       490 |       121 |   0.0 |   0.4 |   0.1
  - get_staticdata[8] .................................  |         4 |         4 |         4 |   0.0 |   0.0 |   0.0
  - ABM 'mobs_monster:mese_monster spawning' ..........  |         3 |      6323 |       309 |   0.0 |  10.8 |   0.4
  - on_activate[14] ...................................  |        32 |      1105 |       137 |   0.0 |   8.9 |   0.8
  - ABM 'mobs_monster:oerkki spawning' ................  |         3 |      1117 |       217 |   0.0 |   2.0 |   0.3
  - get_staticdata[4] .................................  |         6 |       102 |        54 |   0.0 |   0.3 |   0.2
  - get_staticdata[7] .................................  |        67 |      6014 |       208 |   0.1 |  16.1 |   1.0
  - ABM 'mobs_monster:sand_monster spawning' ..........  |       348 |       348 |       348 |   1.0 |   1.0 |   1.0
  - on_step[11] .......................................  |         2 |     61189 |        76 |   0.0 |  39.6 |   0.3
  - on_activate[18] ...................................  |        46 |        75 |        60 |   0.1 |   0.1 |   0.1
  - on_step[4] ........................................  |         4 |       344 |        26 |   0.0 |   1.7 |   0.2
  - get_staticdata[9] .................................  |        10 |        94 |        48 |   0.0 |   0.2 |   0.1
  - on_step[6] ........................................  |         4 |      8117 |        39 |   0.0 |  56.3 |   0.2
  - ABM 'mobs_monster:dungeon_master spawning' ........  |         3 |     18093 |       437 |   0.0 |  59.4 |   1.0
  - on_activate[10] ...................................  |        37 |        80 |        58 |   0.0 |   0.3 |   0.1
  - on_activate[6] ....................................  |        46 |        46 |        46 |   0.2 |   0.2 |   0.2
 banners:                                                |         0 |       268 |         0 |   0.0 |   0.7 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       180 |         4 |   0.0 |   0.7 |   0.0
  - on_activate[1] ....................................  |       268 |       268 |       268 |   0.2 |   0.2 |   0.2
 stamina:                                                |         1 |     43241 |       122 |   0.0 |  70.9 |   0.7
  - globalstep[1] .....................................  |         1 |     43231 |       116 |   0.0 |  70.9 |   0.6
  - on_respawnplayer[1] ...............................  |        13 |        30 |        20 |   0.1 |   0.3 |   0.2
  - on_dignode[1] .....................................  |         2 |      1679 |        24 |   0.0 |  14.8 |   0.2
  - on_placenode[1] ...................................  |         1 |       255 |        15 |   0.0 |   1.2 |   0.1
  - on_joinplayer[1] ..................................  |        23 |       116 |        64 |   0.0 |   0.3 |   0.1
  - on_craft[1] .......................................  |         6 |      2070 |        86 |   0.0 |  23.0 |   0.8
  - on_punchplayer[1] .................................  |         6 |       242 |        31 |   0.0 |   1.3 |   0.2
 advtrains_luaautomation:                                |         0 |       819 |         4 |   0.0 |   9.1 |   0.0
  - on_punchnode[1] ...................................  |         1 |       819 |         5 |   0.0 |   9.1 |   0.1
  - on_player_receive_fields[2] .......................  |         8 |       803 |        60 |   0.0 |   7.4 |   0.4
  - on_player_receive_fields[1] .......................  |         1 |       699 |         4 |   0.0 |   4.9 |   0.0
 mail:                                                   |         0 |    270451 |       241 |   0.0 |  92.6 |   0.4
  - globalstep[1] .....................................  |         1 |    270451 |       232 |   0.0 |  92.6 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |     10761 |       258 |   0.0 |  63.7 |   1.8
  - /mail .............................................  |        32 |        32 |        32 |   0.4 |   0.4 |   0.4
 mesecons:                                               |         4 |    357333 |      7017 |   0.0 |  95.7 |  11.9
  - globalstep[1] .....................................  |         4 |    357332 |      7012 |   0.0 |  95.7 |  11.8
  - on_dignode[1] .....................................  |         8 |      1028 |        57 |   0.0 |   2.7 |   0.3
  - on_placenode[1] ...................................  |         9 |      1499 |        47 |   0.0 |  17.6 |   0.4
  - globalstep[2] .....................................  |         1 |       338 |         1 |   0.0 |   1.7 |   0.0
 3d_armor:                                               |         2 |     14119 |        29 |   0.0 |  36.2 |   0.1
  - globalstep[1] .....................................  |         1 |      2618 |         3 |   0.0 |   9.3 |   0.0
  - on_dieplayer[1] ...................................  |      3926 |      9565 |      6276 |   4.8 |  31.3 |  21.6
  - on_punchplayer[1] .................................  |        18 |      1232 |        75 |   0.0 |   3.0 |   0.5
  - on_player_hpchange[1] .............................  |         1 |      4443 |        84 |   0.0 |  28.6 |   0.5
  - on_leaveplayer[1] .................................  |         3 |         4 |         3 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |        24 |       102 |        40 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         6 |      1362 |        19 |   0.0 |   2.2 |   0.1
  - globalstep[2] .....................................  |         1 |     14117 |        14 |   0.0 |  14.5 |   0.1
 worldedit_gui:                                          |         0 |     33009 |        35 |   0.0 |  68.6 |   0.2
  - on_player_receive_fields[15] ......................  |         1 |       380 |        15 |   0.0 |   1.7 |   0.1
  - on_player_receive_fields[20] ......................  |         1 |       690 |        24 |   0.0 |   2.6 |   0.1
  - on_player_receive_fields[9] .......................  |         1 |       317 |        13 |   0.0 |   1.6 |   0.1
  - on_player_receive_fields[11] ......................  |         1 |       380 |        14 |   0.0 |   2.1 |   0.1
  - on_player_receive_fields[8] .......................  |         1 |      1210 |        16 |   0.0 |   2.5 |   0.1
  - on_player_receive_fields[5] .......................  |         1 |     12739 |        35 |   0.0 |  35.1 |   0.1
  - on_player_receive_fields[13] ......................  |         1 |       670 |        15 |   0.0 |   5.3 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |      5343 |        14 |   0.0 |  20.9 |   0.1
  - on_player_receive_fields[19] ......................  |         1 |     32974 |       127 |   0.0 |  38.9 |   0.2
  - on_player_receive_fields[2] .......................  |         1 |     14405 |        38 |   0.0 |  66.6 |   0.2
  - on_player_receive_fields[17] ......................  |         1 |      4116 |        22 |   0.0 |   7.1 |   0.1
  - on_player_receive_fields[7] .......................  |         1 |       658 |        18 |   0.0 |   2.8 |   0.1
  - on_player_receive_fields[3] .......................  |         1 |     10708 |        33 |   0.0 |  27.2 |   0.1
  - on_player_receive_fields[16] ......................  |         1 |       668 |        16 |   0.0 |   3.6 |   0.1
  - on_player_receive_fields[12] ......................  |         1 |      1522 |        16 |   0.0 |   4.8 |   0.1
  - on_player_receive_fields[4] .......................  |         1 |      7632 |        27 |   0.0 |  19.3 |   0.1
  - on_player_receive_fields[10] ......................  |         1 |      2582 |        17 |   0.0 |   8.5 |   0.1
  - on_player_receive_fields[6] .......................  |         1 |       433 |        13 |   0.0 |   1.8 |   0.1
  - on_player_receive_fields[14] ......................  |         1 |      1910 |        17 |   0.0 |   5.8 |   0.1
  - on_player_receive_fields[18] ......................  |         1 |      2569 |        19 |   0.0 |   3.5 |   0.1
 lag_warning:                                            |         0 |      1472 |         3 |   0.0 |   9.5 |   0.0
  - globalstep[1] .....................................  |         1 |       457 |         1 |   0.0 |   6.9 |   0.0
  - on_generated[1] ...................................  |        55 |       461 |       176 |   0.0 |   0.2 |   0.1
  - globalstep[2] .....................................  |         1 |      1471 |         2 |   0.0 |   9.3 |   0.0
 signs_lib:                                              |         0 |     87130 |       121 |   0.0 |  38.7 |   0.1
  - on_activate[1] ....................................  |       209 |     70450 |      6300 |   0.2 |  31.3 |   4.9
  - LBM 'Restore sign text' ...........................  |        39 |     36773 |      3566 |   0.0 |  19.0 |   3.0
 advtrains_interlocking:                                 |         0 |      5917 |        16 |   0.0 |  21.6 |   0.1
  - on_player_receive_fields[7] .......................  |         4 |      1940 |        32 |   0.0 |   4.3 |   0.2
  - on_player_receive_fields[2] .......................  |         4 |       423 |        17 |   0.0 |   1.9 |   0.1
  - on_punchnode[3] ...................................  |         4 |       378 |        19 |   0.0 |   3.5 |   0.2
  - on_player_receive_fields[3] .......................  |         1 |       246 |         3 |   0.0 |   2.9 |   0.0
  - on_punchnode[1] ...................................  |         7 |      4129 |        42 |   0.0 |  21.2 |   0.4
  - on_player_receive_fields[8] .......................  |         5 |       795 |        21 |   0.0 |   1.4 |   0.1
  - on_player_receive_fields[5] .......................  |         3 |       444 |        16 |   0.0 |   1.6 |   0.1
  - on_punchnode[2] ...................................  |         5 |      5732 |        31 |   0.0 |  15.4 |   0.2
  - on_player_receive_fields[9] .......................  |         5 |       633 |        24 |   0.0 |   5.2 |   0.1
  - on_player_receive_fields[6] .......................  |         3 |       570 |        17 |   0.0 |   1.8 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |       162 |         3 |   0.0 |   2.2 |   0.0
  - on_player_receive_fields[4] .......................  |         1 |       151 |         4 |   0.0 |   0.6 |   0.0
 controls:                                               |        85 |     31749 |       307 |   0.0 |  86.4 |   1.9
  - globalstep[1] .....................................  |        85 |     31749 |       307 |   0.0 |  86.4 |   1.9
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |         6 |       182 |        52 |   0.0 |   0.1 |   0.0
 smartshop:                                              |         0 |     18638 |        10 |   0.0 |  63.5 |   0.0
  - globalstep[1] .....................................  |         1 |      9545 |         3 |   0.0 |  26.1 |   0.0
  - on_activate[1] ....................................  |         7 |      1327 |       298 |   0.0 |   1.7 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |     18611 |       104 |   0.0 |  63.4 |   0.4
  - get_staticdata[1] .................................  |         1 |       805 |        88 |   0.0 |   0.3 |   0.1
 smartrenting:                                           |         0 |       279 |         0 |   0.0 |   3.8 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       279 |         2 |   0.0 |   3.8 |   0.0
 moretrees:                                              |         0 |     73378 |        11 |   0.0 |  43.6 |   0.0
  - ABM[19] ...........................................  |        17 |        17 |        17 |   0.0 |   0.0 |   0.0
  - ABM[27] ...........................................  |     73378 |     73378 |     73378 |  43.6 |  43.6 |  43.6
 beds:                                                   |         0 |       630 |         0 |   0.0 |   4.9 |   0.0
  - on_leaveplayer[1] .................................  |        24 |        34 |        29 |   0.1 |   0.5 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |       630 |         2 |   0.0 |   4.9 |   0.0
  - on_respawnplayer[1] ...............................  |         2 |         3 |         2 |   0.0 |   0.1 |   0.0
 mobs_npc:                                               |         0 |     10021 |        15 |   0.0 |  24.6 |   0.1
  - on_activate[1] ....................................  |        77 |       223 |       123 |   0.1 |   0.3 |   0.1
  - on_step[1] ........................................  |         5 |     10021 |        68 |   0.0 |  24.6 |   0.5
  - on_player_receive_fields[1] .......................  |         1 |       123 |         2 |   0.0 |   1.1 |   0.0
  - get_staticdata[1] .................................  |        97 |      1010 |       287 |   0.1 |   1.1 |   0.3
 mobs:                                                   |         0 |       342 |         0 |   0.0 |   5.4 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - on_dieplayer[1] ...................................  |         3 |         5 |         4 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       342 |         2 |   0.0 |   5.4 |   0.0
-------------------------------------------------------- | --------- | --------- | --------- | ----- | ----- | ------
 total:                                                  |      2367 |   1045701 |     33154 | 100.0 | 100.0 | 100.0

