Values below show absolute/relative times spend per server step by the instrumented function.
A total of 4164 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
  - on_player_receive_fields[1] .......................  |         2 |        59 |         8 |   0.0 |   1.7 |   0.2
 beerchat:                                               |         0 |       214 |         0 |   0.0 |   0.3 |   0.0
  - on_joinplayer[1] ..................................  |        40 |       214 |        98 |   0.1 |   0.3 |   0.2
 advtrains_luaautomation:                                |         0 |       256 |         1 |   0.0 |   9.6 |   0.0
  - on_punchnode[1] ...................................  |         2 |       163 |         9 |   0.0 |   9.6 |   0.4
  - on_player_receive_fields[2] .......................  |        15 |       253 |        71 |   0.3 |   5.8 |   1.6
  - on_player_receive_fields[1] .......................  |         2 |        11 |         4 |   0.0 |   0.3 |   0.1
 xban2:                                                  |         0 |      2124 |         2 |   0.0 |  52.0 |   0.1
  - on_prejoinplayer[1] ...............................  |        23 |      2124 |      1065 |   0.2 |  52.0 |  35.8
  - on_player_receive_fields[1] .......................  |         1 |        17 |         3 |   0.0 |   0.1 |   0.0
  - on_joinplayer[1] ..................................  |        34 |      1474 |       780 |   0.1 |   4.8 |   1.9
 more_chests:                                            |         0 |       599 |         0 |   0.0 |   0.8 |   0.0
  - on_joinplayer[1] ..................................  |        41 |       599 |       256 |   0.1 |   0.8 |   0.4
 3d_armor:                                               |         2 |     14473 |        10 |   0.0 |  15.6 |   0.2
  - globalstep[1] .....................................  |         1 |        95 |         3 |   0.0 |   5.3 |   0.1
  - on_dieplayer[1] ...................................  |       220 |       220 |       220 |   3.8 |   3.8 |   3.8
  - on_joinplayer[1] ..................................  |        28 |        54 |        39 |   0.0 |   0.2 |   0.1
  - on_punchplayer[1] .................................  |        26 |        26 |        26 |   1.2 |   1.2 |   1.2
  - on_player_hpchange[1] .............................  |         1 |       131 |        35 |   0.0 |   5.0 |   1.1
  - on_player_receive_fields[1] .......................  |         9 |        80 |        19 |   0.1 |   1.3 |   0.4
  - globalstep[2] .....................................  |         1 |     14470 |         7 |   0.0 |  15.6 |   0.1
 worldedit_gui:                                          |         0 |      1364 |         4 |   0.0 |  27.7 |   0.1
  - on_player_receive_fields[15] ......................  |         1 |       272 |        28 |   0.0 |   3.9 |   0.5
  - on_player_receive_fields[20] ......................  |         1 |       118 |        32 |   0.0 |   3.0 |   0.7
  - on_player_receive_fields[9] .......................  |         1 |        45 |        16 |   0.0 |   1.5 |   0.4
  - on_player_receive_fields[11] ......................  |         1 |        62 |        17 |   0.0 |   2.4 |   0.4
  - on_player_receive_fields[8] .......................  |         1 |       104 |        27 |   0.0 |   4.0 |   0.6
  - on_player_receive_fields[5] .......................  |         1 |        69 |        16 |   0.0 |   1.1 |   0.3
  - on_player_receive_fields[13] ......................  |         1 |       110 |        21 |   0.0 |   1.3 |   0.4
  - on_player_receive_fields[1] .......................  |         1 |         9 |         1 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[19] ......................  |         1 |       117 |        23 |   0.0 |   1.8 |   0.4
  - on_player_receive_fields[2] .......................  |         1 |        68 |        19 |   0.0 |   2.9 |   0.4
  - on_player_receive_fields[17] ......................  |         1 |       144 |        19 |   0.0 |   1.5 |   0.4
  - on_player_receive_fields[7] .......................  |         1 |        53 |        16 |   0.0 |   1.4 |   0.3
  - on_player_receive_fields[3] .......................  |         1 |       110 |        19 |   0.0 |   2.5 |   0.4
  - on_player_receive_fields[16] ......................  |         1 |       131 |        22 |   0.0 |   2.0 |   0.4
  - on_player_receive_fields[12] ......................  |         1 |        89 |        19 |   0.0 |   2.0 |   0.4
  - on_player_receive_fields[4] .......................  |         1 |        91 |        18 |   0.0 |   1.3 |   0.4
  - on_player_receive_fields[10] ......................  |         1 |        54 |        17 |   0.0 |   1.5 |   0.4
  - on_player_receive_fields[6] .......................  |         1 |       682 |        36 |   0.0 |  15.8 |   0.8
  - on_player_receive_fields[14] ......................  |         1 |       100 |        20 |   0.0 |   1.3 |   0.4
  - on_player_receive_fields[18] ......................  |         1 |        74 |        20 |   0.0 |   1.3 |   0.4
 lag_warning:                                            |         0 |       138 |         3 |   0.0 |   5.9 |   0.2
  - globalstep[1] .....................................  |         1 |       135 |         1 |   0.0 |   5.8 |   0.1
  - globalstep[2] .....................................  |         1 |       110 |         2 |   0.0 |   5.7 |   0.1
 signs_lib:                                              |         0 |      4627 |         6 |   0.0 |  60.8 |   0.1
  - on_activate[1] ....................................  |        53 |      2464 |       828 |   0.4 |  33.8 |   7.8
  - LBM 'Restore sign text' ...........................  |        41 |      2163 |       770 |   0.3 |  27.0 |   7.2
 advtrains:                                              |       121 |     20886 |       549 |   0.4 |  93.2 |  18.6
  - globalstep[1] .....................................  |       121 |     20886 |       547 |   0.4 |  93.2 |  18.5
  - on_dieplayer[1] ...................................  |         6 |         6 |         6 |   0.1 |   0.1 |   0.1
  - on_dignode[1] .....................................  |         6 |      1072 |        45 |   0.0 |  24.8 |   1.2
  - LBM 'advtrains:nodedb_on_load_update' .............  |       397 |       397 |       397 |   0.8 |   0.8 |   0.8
  - on_player_receive_fields[1] .......................  |         6 |        31 |        10 |   0.0 |   1.3 |   0.3
  - on_joinplayer[1] ..................................  |         5 |         8 |         6 |   0.0 |   0.0 |   0.0
 controls:                                               |         3 |      5463 |        99 |   0.0 |  44.2 |   3.5
  - globalstep[1] .....................................  |         3 |      5463 |        98 |   0.0 |  44.2 |   3.5
  - on_joinplayer[1] ..................................  |         8 |       237 |        66 |   0.0 |   0.2 |   0.1
 smartshop:                                              |         0 |       893 |         2 |   0.0 |  29.6 |   0.1
  - globalstep[1] .....................................  |         1 |       893 |         2 |   0.0 |  29.6 |   0.1
  - on_activate[1] ....................................  |        42 |       114 |        69 |   0.2 |   1.4 |   0.8
  - on_player_receive_fields[1] .......................  |         1 |         7 |         1 |   0.0 |   0.1 |   0.0
  - get_staticdata[1] .................................  |         5 |        16 |        10 |   0.0 |   0.5 |   0.2
 signs:                                                  |         0 |      9278 |        11 |   0.0 |  71.7 |   0.1
  - on_activate[1] ....................................  |       135 |      3938 |      1306 |   1.0 |  39.3 |  13.7
  - on_player_receive_fields[1] .......................  |         1 |        31 |         4 |   0.0 |   0.3 |   0.1
  - get_staticdata[1] .................................  |        13 |      5894 |       383 |   0.1 |  45.6 |   4.8
 mesecons:                                               |         1 |    126744 |      1423 |   0.0 |  98.5 |  17.7
  - globalstep[1] .....................................  |         1 |    126742 |      1415 |   0.0 |  98.5 |  17.5
  - on_dignode[1] .....................................  |        12 |      1226 |        94 |   0.1 |  16.0 |   2.5
  - on_placenode[1] ...................................  |        17 |       567 |        58 |   0.0 |   7.3 |   1.5
  - globalstep[2] .....................................  |         1 |       103 |         2 |   0.0 |   4.1 |   0.1
 beds:                                                   |         0 |         3 |         0 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         3 |         1 |   0.0 |   0.1 |   0.0
  - on_respawnplayer[1] ...............................  |         3 |         3 |         3 |   0.1 |   0.1 |   0.1
 mobs_npc:                                               |         0 |         5 |         0 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         5 |         1 |   0.0 |   0.1 |   0.0
 mobs:                                                   |         0 |         6 |         0 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         6 |         1 |   0.0 |   0.2 |   0.0
  - on_dieplayer[1] ...................................  |         3 |         3 |         3 |   0.1 |   0.1 |   0.1
-------------------------------------------------------- | --------- | --------- | --------- | ----- | ----- | ------
 total:                                                  |       574 |    141165 |      4878 | 100.0 | 100.0 | 100.0

